LOG OPEN _2022_09_12_Mon_03_31_18_PDT__

[         0.00006 ]  DEBUG_CLI        ,  <  15>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_GP/rsa306b_class_cons_dest.cpp/rsa306b_class()
[         0.00009 ]  DEBUG_COPYS      ,  < 120>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_AUDIO/rsa306b_audio_copy.cpp/_audio_copy_demodulation_select()
[         0.00009 ]  DEBUG_COPYS      ,  < 137>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_AUDIO/rsa306b_audio_copy.cpp/_audio_copy_data()
[         0.00009 ]  DEBUG_COPYS      ,  < 157>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_AUDIO/rsa306b_audio_copy.cpp/_audio_copy_data_samples_requested()
[         0.00009 ]  DEBUG_COPYS      ,  < 174>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_AUDIO/rsa306b_audio_copy.cpp/_audio_copy_data_samples_acquired()
[         0.00009 ]  DEBUG_CLI        ,  <  63>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_CONFIG/rsa306b_config_print_init.cpp/_config_init()
[         0.00009 ]  DEBUG_CLI        ,  <  26>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_CONFIG/rsa306b_config_copy.cpp/_config_copy_vars()
[         0.00009 ]  DEBUG_COPYS      ,  <  48>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_CONFIG/rsa306b_config_copy.cpp/_config_copy_reference_level_dbm()
[         0.00012 ]  DEBUG_COPYS      ,  <  65>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_CONFIG/rsa306b_config_copy.cpp/_config_copy_center_frequency_hz()
[         0.00012 ]  DEBUG_COPYS      ,  <  82>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_CONFIG/rsa306b_config_copy.cpp/_config_copy_min_center_frequency_hz()
[         0.00012 ]  DEBUG_COPYS      ,  <  99>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_CONFIG/rsa306b_config_copy.cpp/_config_copy_max_center_frequency_hz()
[         0.00012 ]  DEBUG_COPYS      ,  < 116>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_CONFIG/rsa306b_config_copy.cpp/_config_copy_external_reference_frequency_hz()
[         0.00012 ]  DEBUG_COPYS      ,  < 133>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_CONFIG/rsa306b_config_copy.cpp/_config_copy_frequency_reference_source_select()
[         0.00012 ]  DEBUG_CLI        ,  <  61>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_print_init.cpp/_device_init()
[         0.00012 ]  DEBUG_CLI        ,  <  29>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_vars()
[         0.00012 ]  DEBUG_COPYS      ,  < 122>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_error_string()
[         0.00012 ]  DEBUG_COPYS      ,  < 156>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_event_id()
[         0.00012 ]  DEBUG_COPYS      ,  < 105>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_event_occured()
[         0.00012 ]  DEBUG_COPYS      ,  < 195>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_event_timestamp()
[         0.00012 ]  DEBUG_COPYS      ,  < 139>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_id()
[         0.00012 ]  DEBUG_COPYS      ,  < 173>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_info_type()
[         0.00013 ]  DEBUG_COPYS      ,  <  54>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_is_connected()
[         0.00013 ]  DEBUG_COPYS      ,  <  71>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_is_over_temperature()
[         0.00013 ]  DEBUG_COPYS      ,  <  88>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_copy.cpp/_device_copy_is_running()
[         0.00013 ]  DEBUG_CLI        ,  <  83>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_print_init.cpp/_ifstream_init()
[         1.09808 ]  DEBUG_CLI        ,  <  51>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_vars()
[         1.09808 ]  DEBUG_COPYS      ,  <  81>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_file_name_suffix()
[         1.09808 ]  DEBUG_COPYS      ,  <  98>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_file_path()
[         1.09808 ]  DEBUG_COPYS      ,  < 115>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_file_name_base()
[         1.09808 ]  DEBUG_COPYS      ,  < 132>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_file_length_ms()
[         1.09808 ]  DEBUG_COPYS      ,  < 149>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_file_count()
[         1.09808 ]  DEBUG_COPYS      ,  < 166>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_output_configuration_select()
[         1.09808 ]  DEBUG_COPYS      ,  < 183>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_is_enabled_adc()
[         1.09811 ]  DEBUG_COPYS      ,  < 200>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_is_active()
[         1.09811 ]  DEBUG_COPYS      ,  < 217>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_if_data()
[         1.09811 ]  DEBUG_COPYS      ,  < 236>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_if_data_length()
[         1.09811 ]  DEBUG_COPYS      ,  < 253>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_data_info_type()
[         1.09811 ]  DEBUG_COPYS      ,  < 273>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_adc_data_v()
[         1.68395 ]  DEBUG_COPYS      ,  < 292>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_if_frames()
[         1.68395 ]  DEBUG_COPYS      ,  < 311>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_frame_bytes()
[         1.68396 ]  DEBUG_COPYS      ,  < 328>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_number_of_frames()
[         1.68396 ]  DEBUG_COPYS      ,  < 345>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_framed_adc_data_v()
[         2.27136 ]  DEBUG_COPYS      ,  < 369>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_eq_parameters()
[         2.27137 ]  DEBUG_COPYS      ,  < 389>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_points_in_equalization_buffer()
[         2.27137 ]  DEBUG_COPYS      ,  < 406>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_eq_frequency_v()
[         2.27137 ]  DEBUG_COPYS      ,  < 425>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_eq_amplitude_v()
[         2.27137 ]  DEBUG_COPYS      ,  < 444>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_eq_phase_v()
[         2.27138 ]  DEBUG_COPYS      ,  < 463>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_scaling_parameters()
[         2.27138 ]  DEBUG_COPYS      ,  < 481>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_scale_factor()
[         2.27138 ]  DEBUG_COPYS      ,  < 498>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_scale_frequency()
[         2.27138 ]  DEBUG_COPYS      ,  < 515>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_acq_parameters()
[         2.27138 ]  DEBUG_COPYS      ,  < 534>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_if_bandwidth_hz()
[         2.27138 ]  DEBUG_COPYS      ,  < 551>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_samples_per_second()
[         2.27138 ]  DEBUG_COPYS      ,  < 568>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_if_center_frequency()
[         2.27138 ]  DEBUG_COPYS      ,  < 585>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_buffer_size()
[         2.27138 ]  DEBUG_COPYS      ,  < 603>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_buffer_size_bytes()
[         2.27138 ]  DEBUG_COPYS      ,  < 620>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IFSTREAM/rsa306b_ifstream_copy.cpp/_ifstream_copy_number_of_samples()
[         2.27138 ]  DEBUG_CLI        ,  <  73>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_print_init_check.cpp/_iqblk_init()
[         2.27142 ]  DEBUG_CLI        ,  < 115>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_print_init_check.cpp/_iqblk_bitcheck()
[         2.27142 ]  DEBUG_COPYS      ,  < 156>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_bitcheck()
[         2.27142 ]  DEBUG_CLI        ,  <  32>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_vars()
[         2.27142 ]  DEBUG_COPYS      ,  <  60>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_getter()
[         2.27142 ]  DEBUG_COPYS      ,  <  77>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_actual_buffer_samples()
[         2.27142 ]  DEBUG_COPYS      ,  < 112>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_cplx32_v()
[         2.27143 ]  DEBUG_COPYS      ,  < 136>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_acq_info_type()
[         2.27143 ]  DEBUG_COPYS      ,  < 156>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_bitcheck()
[         2.27143 ]  DEBUG_COPYS      ,  < 173>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_sample_rate()
[         2.27143 ]  DEBUG_COPYS      ,  < 190>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_bandwidth_hz()
[         2.27143 ]  DEBUG_COPYS      ,  < 207>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_max_bandwidth_hz()
[         2.27143 ]  DEBUG_COPYS      ,  < 224>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_min_bandwidth_hz()
[         2.27144 ]  DEBUG_COPYS      ,  < 241>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_record_length()
[         2.27144 ]  DEBUG_COPYS      ,  < 258>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQBLK/rsa306b_iqblk_copy.cpp/_iqblk_copy_max_record_length()
[         2.27144 ]  DEBUG_CLI        ,  < 114>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQSTREAM/rsa306b_iqstream_print_init_check.cpp/_iqstream_init()
[         2.27144 ]  DEBUG_CLI        ,  <  40>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQSTREAM/rsa306b_iqstream_copy.cpp/_iqstream_copy_vars()
[         2.27144 ]  DEBUG_CLI        ,  < 190>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_IQSTREAM/rsa306b_iqstream_print_init_check.cpp/_iqstream_bitcheck()
[         2.27145 ]  DEBUG_CLI        ,  <  60>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_REFTIME/rsa306b_reftime_print_init.cpp/_reftime_init()
[         2.27145 ]  DEBUG_CLI        ,  <  80>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_init_default.cpp/_spectrum_init()
[         2.27147 ]  DEBUG_CLI        ,  <  31>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_vars()
[         2.27147 ]  DEBUG_COPYS      ,  <  62>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_is_enabled_measurement()
[         2.27147 ]  DEBUG_COPYS      ,  <  79>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_settings_type()
[         2.27147 ]  DEBUG_COPYS      ,  < 108>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_limits_type()
[         2.27147 ]  DEBUG_COPYS      ,  < 132>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_array_frequency()
[         2.27147 ]  DEBUG_COPYS      ,  < 152>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_trace_points_aquired()
[         2.27148 ]  DEBUG_COPYS      ,  < 186>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_traces_select()
[         2.27148 ]  DEBUG_COPYS      ,  < 220>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_trace_info_type()
[         2.27148 ]  DEBUG_COPYS      ,  < 169>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_is_enabled_trace()
[         2.27148 ]  DEBUG_COPYS      ,  < 203>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_detectors_select()
[         2.27148 ]  DEBUG_COPYS      ,  < 238>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_array_power()
[         2.27149 ]  DEBUG_COPYS      ,  < 258>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_peak_index()
[         2.27149 ]  DEBUG_COPYS      ,  < 152>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_trace_points_aquired()
[         2.27149 ]  DEBUG_COPYS      ,  < 186>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_traces_select()
[         2.27149 ]  DEBUG_COPYS      ,  < 220>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_trace_info_type()
[         2.27149 ]  DEBUG_COPYS      ,  < 169>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_is_enabled_trace()
[         2.27149 ]  DEBUG_COPYS      ,  < 203>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_detectors_select()
[         2.27149 ]  DEBUG_COPYS      ,  < 238>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_array_power()
[         2.27149 ]  DEBUG_COPYS      ,  < 258>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_peak_index()
[         2.27149 ]  DEBUG_COPYS      ,  < 152>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_trace_points_aquired()
[         2.27149 ]  DEBUG_COPYS      ,  < 186>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_traces_select()
[         2.27149 ]  DEBUG_COPYS      ,  < 220>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_trace_info_type()
[         2.27149 ]  DEBUG_COPYS      ,  < 169>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_is_enabled_trace()
[         2.27150 ]  DEBUG_COPYS      ,  < 203>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_detectors_select()
[         2.27150 ]  DEBUG_COPYS      ,  < 238>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_array_power()
[         2.27150 ]  DEBUG_COPYS      ,  < 258>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_SPECTRUM/rsa306b_spectrum_copy.cpp/_spectrum_copy_peak_index()
[         2.27150 ]  DEBUG_CLI        ,  <  64>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_TRIG/rsa306b_trig_print_init.cpp/_trig_init()
[         2.27150 ]  DEBUG_CLI        ,  <  25>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_TRIG/rsa306b_trig_copy.cpp/_trig_copy_vars()
[         2.27150 ]  DEBUG_COPYS      ,  <  46>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_TRIG/rsa306b_trig_copy.cpp/_trig_copy_if_power_level()
[         2.27150 ]  DEBUG_COPYS      ,  <  63>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_TRIG/rsa306b_trig_copy.cpp/_trig_copy_mode_select()
[         2.27150 ]  DEBUG_COPYS      ,  <  81>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_TRIG/rsa306b_trig_copy.cpp/_trig_copy_position_percent()
[         2.27150 ]  DEBUG_COPYS      ,  <  98>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_TRIG/rsa306b_trig_copy.cpp/_trig_copy_source_select()
[         2.27150 ]  DEBUG_COPYS      ,  < 115>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_TRIG/rsa306b_trig_copy.cpp/_trig_copy_transition_select()
[         2.27151 ]  DEBUG_CLI        ,  <  31>  ../SRC/cpp_classes/program_core/r3f_manager/r3fc_public.cpp/r3f_manager_class()
[         2.27151 ]  DEBUG_CLI        ,  < 145>  ../SRC/cpp_classes/program_core/r3f_manager/r3fc_private.cpp/_initialize()
[         2.27151 ]  DEBUG_CLI        ,  < 174>  ../SRC/cpp_classes/program_core/r3f_manager/r3fc_public.cpp/get_vars()
[         2.27152 ]  DEBUG_CLI        ,  <  31>  ../SRC/cpp_classes/program_core/siq_manager/siq_common.cpp/siq_manager_class()
[         2.27152 ]  DEBUG_CLI        ,  <  24>  ../SRC/cpp_classes/program_core/siq_manager/siq_init_copy.cpp/_init()
[         2.27152 ]  DEBUG_CLI        ,  < 172>  ../SRC/cpp_classes/program_core/siq_manager/siq_init_copy.cpp/_copy_vars()
[         2.27152 ]  DEBUG_CALL_CHECKS,  <  54>  ../SRC/cpp_classes/program_core/siq_manager/siq_error_codes.cpp/_set_error_code()
[         2.27152 ]  DEBUG_CALL_CHECKS,  <  54>  ../SRC/cpp_classes/program_core/siq_manager/siq_error_codes.cpp/_set_error_code()
[         2.27153 ]  DEBUG_CLI        ,  <  38>  ../SRC/cpp_classes/program_core/timer_class/timer_class.cpp/timer_class()
[         2.27155 ]  DEBUG_CLI        ,  < 119>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_DEVICE/rsa306b_device_user1.cpp/device_disconnect()
[         2.27155 ]  DEBUG_CLI        ,  <  25>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_GP/rsa306b_gp_init.cpp/_init_everything()
[         2.27155 ]  DEBUG_CLI        ,  <  56>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_GP/rsa306b_gp_init.cpp/_gp_init()
[         2.27155 ]  DEBUG_CALL_CHECKS,  < 113>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_GP/rsa306b_gp_confirm.cpp/_gp_confirm_aquisition_code()
[         2.27155 ]  DEBUG_CLI        ,  <  64>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_GP/rsa306b_gp_copy.cpp/_gp_copy_vars()
[         2.27155 ]  DEBUG_COPYS      ,  <  86>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_GP/rsa306b_gp_copy.cpp/_gp_copy_helper()
[         2.27155 ]  DEBUG_COPYS      ,  < 103>  ../SRC/cpp_classes/program_core/rsa306b/rsa306b_GP/rsa306b_gp_copy.cpp/_gp_copy_holder()
